RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020
4,22,Alabama,State,AL,84887,84992,85076,85196,85263,85367,85512,85727,85856,85982,86079,86263,86363,86481,86597,86940,87376,87807,88144,88450,88848,89296,89783,90220,90789,91276,91740,92007,92264,92512,92891,93193,93584,93922,94264,94513,94788,95101,95455,95726,96053,96318,96546,96817,97091,97391,97755,98103,98383,98643,98911,99298,99642,100032,100347,100669,100968,101287,101619,102045,102560,102965,103326,103576,103830,104066,104347,104599,104872,105172,105421,105584,105676,105849,106008,106188,106410,106658,106920,107154,107390,107616,107841,108099,108346,108663,108997,109402,109701,109938,110135,110411,110709,110944,111144,111336,111619,111919,112286,112615,113020,113484,114010,114486,114930,115399,115946,116528,117031,117413,117680,117970,118348,118810,119333,119842,120434,121133,122032,122958,123963,124839,125811,126706,127666,128542,129395,130269,131011,131657,131996,132324,132553,133103,133643,134258,134494,134611,134585,134691,134765,134846,134812,134774,134586,134337,134023,133784,133658,133628,133573,133294,133006,132545,132230,131716,131306,130699,130146,129441,128817,128136,127589,127055,126541,126115,125795,125592,125436,125272,124872,124447,123931,123477,122884,122314,121814,121394,120858,120232,119455,118803,118328,118018,117743,117465,117191,116939,116612,116260,115827,115557,115499,115480,115457,115275,115228,115150,115174,115140,115216,115303,115538,115698,115867,116004,116214,116415,116468,116536,116622,116855,117053,117255,117429,117645,117786,117902,117950,118127,118430,118788,119095,119346,119521,119732,119952,120140,120334,120526,120804,121008,121191,121343,121573,121761,122020,122184,122341,122518,122790,123143,123466,123837,124144,124491,124729,125015,125256,125641,126086,126522,126848,127115,127413,127741,128094,128363,128685,129092,129641,130144,130541,131060,131586,132155,132650,133189,133789,134465,135173,135777,136283,136735,137263,137683,138162,138660,139191,139696,140205,140876,141570,142171,142613,143107,143711,144467,145216,146019,146851,147736,148652,149488,150354,151404,152682,154034,155367,156698
51,23,South Carolina,State,SC,98351,98460,98499,98703,98855,99112,99264,99455,99546,99759,99989,100284,100580,100908,101302,101614,101978,102292,102755,103229,103927,104573,105287,105907,106486,106921,107412,107859,108478,108982,109607,110184,110703,111060,111275,111532,111926,112476,113009,113677,114188,114755,115169,115575,115898,116282,116779,117342,117862,118432,118967,119528,119977,120440,120847,121360,121934,122500,123042,123476,124027,124482,124979,125295,125712,126119,126574,126905,127200,127509,127809,128134,128343,128492,128636,128875,129157,129404,129659,129936,130229,130522,130840,131174,131530,131953,132342,132703,133003,133346,133726,134170,134608,135053,135474,135926,136395,136884,137392,137901,138529,139163,139810,140398,141085,141848,142689,143502,144328,145062,145944,146810,147671,148493,149411,150404,151395,152359,153337,154367,155341,156494,157480,158598,159605,160740,161799,162765,163593,164322,164934,165463,165957,166365,166770,167016,167266,167390,167561,167716,167841,167806,167829,167772,167825,167697,167414,167120,166867,166663,166136,165459,164786,164252,163457,162661,161677,160897,160260,159537,158606,157583,156838,156309,155833,155390,155109,154926,154835,154640,154321,154113,154051,153910,153514,153007,152426,151782,151124,150248,149254,148136,147283,146445,145703,145046,144626,144198,143715,143217,142772,142652,142709,142944,142896,142868,142757,142674,142472,142288,142344,142536,142762,142874,142926,143017,143365,143756,144146,144549,145045,145686,146241,146744,147237,147707,148249,148699,148991,149173,149443,149791,150208,150575,150929,151231,151502,151813,152185,152697,153343,154012,154599,155153,155690,156147,156594,157139,157779,158450,159110,159631,160145,160645,161336,162013,162662,163412,164241,165116,165898,166652,167181,167826,168375,169216,169934,170730,171471,172214,172892,173565,174301,175060,176047,177067,178297,179284,180173,180948,181742,182556,183363,184061,184821,185629,186467,187243,187796,188433,188973,189670,190354,191042,191612,192178,192698,193300,193892,194577,195377,196245,197339,198440,199643,200922,202412,204076,205860,207690
25,24,Louisiana,State,LA,84625,84946,85187,85691,85985,86252,86418,86730,87016,87401,87698,88080,88455,88789,89047,89301,89680,90073,90521,90912,91367,91713,92160,92555,92956,93286,93706,94039,94726,95440,96336,96931,97479,97990,98497,98874,99239,99588,100006,100541,100906,101285,101559,101955,102315,102580,102921,103325,103852,104418,104896,105324,105665,106043,106384,106751,107188,107735,108313,108918,109563,110087,110615,111072,111372,111689,111977,112611,113147,113651,113970,114237,114406,114708,115096,115651,116610,117340,118062,117936,118024,118079,118530,118989,119480,119902,120210,120294,120257,120337,120575,121140,121668,122265,122623,123010,123488,124079,124772,125415,125960,126518,127006,127691,128298,128868,129429,129951,130247,130466,130629,131214,132001,132968,134010,135062,136150,137357,138534,139841,141278,142728,144165,145303,146269,147089,147817,148479,149071,149604,150215,150747,151234,151730,152276,152803,153141,153428,153683,153991,154282,154476,154709,154831,154948,154809,154592,154304,154234,154164,154172,154174,154161,154114,153773,153600,153393,153430,153357,153455,153366,153252,153051,152745,152446,152148,152149,152125,152367,152549,152812,152755,152778,152711,152559,152305,152149,151992,151769,151384,150615,149807,148912,148323,147799,147486,147343,147280,147161,147113,147029,146934,146935,146920,147088,147303,147579,147727,147674,147667,147723,147793,147735,147738,147816,148075,148360,148558,148792,149155,149661,150105,150329,150519,150764,151160,151647,152074,152388,152644,152646,152551,152436,152582,152825,153103,153623,153974,154272,154475,154918,155325,155765,156173,156654,156943,157316,157719,158002,158372,158569,158892,158939,159186,159570,160131,160629,161084,161505,161842,162104,162248,162482,162633,163132,163687,164313,164625,164949,165240,165656,166042,166594,167182,167916,168508,168760,168753,168617,168731,168759,168963,168994,169143,168998,168807,168568,168592,168732,168914,169350,169776,170189,170278,170363,170351,170514,171055,171696,172281,172725,173287,173738,174169,174683,175403,176223,177108,178008,178675
24,25,Kentucky,State,KY,75597,75753,75882,76176,76434,76696,76957,77231,77498,77733,78039,78361,78674,78905,79140,79353,79631,79920,80243,80552,80872,81225,81519,81812,82245,82733,83257,83662,84078,84464,84805,85139,85483,85861,86152,86417,86470,86647,86825,87227,87555,87895,88204,88524,88817,89117,89489,89867,90251,90543,90835,91113,91423,91722,92063,92462,92909,93319,93756,94222,94808,95324,95835,96252,96703,97154,97561,97884,98150,98415,98665,98904,99090,99323,99546,99792,99993,100209,100462,100740,101017,101280,101552,101805,102050,102316,102602,102914,103217,103495,103743,104019,104340,104668,104970,105261,105537,105811,106021,106192,106398,106661,106984,107276,107553,107900,108227,108585,108960,109373,109867,110375,110881,111329,111748,112152,112491,112732,113016,113340,113686,113968,114251,114584,114876,115131,115300,115469,115720,115969,116240,116406,116538,116649,116698,116731,116784,116874,116969,117041,117066,117128,117122,117109,117034,116962,116897,116712,116550,116395,116378,116387,116400,116343,116244,116114,116068,116038,115923,115768,115529,115360,115134,114918,114661,114476,114402,114447,114492,114502,114566,114663,114770,114722,114596,114424,114282,114124,113762,113323,112760,112236,111715,111285,110941,110690,110487,110333,110146,109964,109940,109957,110044,110113,110214,110341,110401,110375,110350,110289,110390,110482,110598,110650,110788,110948,111183,111302,111463,111660,111914,112280,112528,112816,113023,113265,113354,113526,113592,113812,114011,114340,114675,114866,115063,115253,115553,115922,116418,116787,117192,117504,117887,118166,118432,118812,119256,119671,120036,120377,120768,121266,121773,122321,122816,123394,123935,124491,125006,125620,126245,126872,127394,127893,128503,129188,129925,130586,131261,131905,132582,133192,133933,134629,135382,136057,136708,137252,137760,138308,138915,139398,139809,140167,140385,140742,141211,141947,142567,143225,144011,144852,145641,146229,146792,147299,147705,148215,148729,149347,149896,150513,151110,151731,152429,153422,154534,155805,157285,158709
46,26,Oregon,State,OR,130348,130826,131244,132085,132904,133733,134565,135359,136115,136951,137823,138724,139542,140324,141186,142067,142888,143624,144290,144949,145605,146045,146479,146823,147468,147973,148389,148625,148990,149435,149935,150472,150899,151447,151806,152338,152458,152704,152833,153215,153563,153871,154175,154482,155149,155762,156480,156790,157199,157696,158402,159160,159728,160244,160635,161080,161393,161762,162163,162722,163387,163928,164467,164860,165313,165752,166290,166926,167519,168106,168610,169233,169856,170523,171103,171680,172340,173076,173790,174305,174858,175427,176221,177000,177892,178717,179548,180312,181051,181817,182637,183645,184707,185953,187106,188315,189458,190772,192141,193483,194976,196472,198187,199789,201514,203305,205343,207333,209411,211755,214396,217487,220561,223827,227271,231176,235568,239770,243767,247889,252029,255674,259066,262300,265823,269589,272943,275918,277578,279156,280609,282093,283342,284436,285714,287081,288246,288658,288696,288384,288328,287964,287252,286213,284639,283586,281944,280271,277897,275669,273552,271187,268736,266176,263734,261092,258943,256281,253591,250535,248078,245725,243503,241855,240810,240084,239328,238760,237997,237373,237119,236757,235830,234429,232906,231130,228870,226764,225070,223454,221766,219730,217357,215052,213168,211987,211163,210423,209872,209058,208194,207212,206564,206207,206500,207160,208091,208950,209769,211006,212298,214059,215275,216850,218520,221109,223615,226251,228810,231053,233209,234756,236509,237908,240130,242338,244550,245918,246905,247842,248533,249688,250762,252173,253555,255163,256693,257955,259167,260810,262848,264657,266576,268562,270839,273405,275883,278453,280875,283446,286143,288251,290452,292985,296153,299178,302215,304768,307404,309743,311913,314289,316549,319222,321464,323823,325632,327202,328524,330169,331899,333684,335557,337324,339009,341025,343339,345473,347351,349314,351363,352837,353811,354424,355430,356593,357839,358660,358894,359246,359994,361452,362574,363583,363868,364787,365321,366598,367832,369483,371467,373622,375928,377933,380456,383567,387777,391994,396663,401060
45,27,Oklahoma,State,OK,64576,64673,64828,65086,65356,65557,65759,65931,66089,66234,66421,66660,66853,67062,67204,67423,67621,67914,68200,68526,68864,69225,69567,69875,70307,70711,71108,71366,71656,71949,72250,72597,72984,73379,73667,73866,73992,74225,74499,74855,75173,75519,75882,76169,76411,76626,76950,77338,77687,77938,78239,78565,78964,79294,79634,79943,80236,80534,80888,81290,81740,82154,82501,82799,83058,83336,83584,83885,84196,84505,84736,84937,85138,85410,85658,85908,86138,86394,86671,86925,87180,87438,87726,87994,88212,88419,88676,88979,89259,89515,89755,90006,90252,90478,90716,90967,91253,91548,91812,92062,92319,92596,92876,93201,93568,93985,94312,94648,95015,95360,95676,95969,96320,96649,96974,97284,97634,97936,98298,98643,99021,99462,99995,100470,100847,101162,101493,101822,102101,102417,102734,103064,103348,103548,103769,103961,104195,104414,104729,105011,105222,105333,105494,105653,105734,105880,105789,105839,105807,105946,105927,105869,105865,105989,105949,105850,105718,105513,105420,105264,105270,105298,105410,105544,105653,105736,106012,106230,106459,106595,106833,107075,107246,107183,106900,106565,106206,105902,105446,105129,104853,104696,104410,104032,103608,103316,103260,103305,103464,103470,103449,103325,103227,103222,103269,103441,103704,103940,104102,104190,104174,104242,104438,104777,105081,105243,105422,105667,105838,106058,106287,106617,106972,107191,107403,107549,107836,108113,108374,108540,108816,109054,109346,109585,109888,110441,110937,111377,111648,112014,112448,112844,113133,113433,113703,113967,114147,114091,114072,114137,114473,114865,115237,115576,115910,116276,116654,117007,117341,117735,118103,118486,118687,118934,119162,119581,119983,120367,120657,120981,121390,121842,122261,122656,123018,123204,123403,123587,123929,124157,124421,124664,124955,125300,125619,125975,126232,126743,127184,127625,127985,128558,129211,129796,130290,130759,131334,131871,132568,133169,133881,134601,135354,136046,136726,137518,138395,139308,140215,141196
11,28,Connecticut,State,CT,158937,158734,158980,159148,159273,159335,159411,159647,159515,159372,159150,159245,158877,159007,158491,158538,158469,158605,158807,158864,159422,159920,160452,160659,161713,162493,163611,163929,164556,165087,165543,166039,166637,167489,168490,169329,169863,170246,170922,171936,173106,174195,175322,176313,177289,178222,179320,180638,181992,183627,185161,186562,187515,188547,189723,190948,192174,193346,194629,195922,197339,198659,199999,201430,202949,204381,205703,207550,209545,211607,213137,214587,216042,217779,219588,221474,223465,225665,227985,230095,231878,234173,236725,239350,241755,243962,246332,248630,251053,253339,255637,257787,260303,262146,264286,266537,269228,271903,274191,276707,279286,282250,285172,287984,290654,293659,296766,299822,302426,305210,307976,310863,313604,316561,319479,322677,325804,328989,331799,334096,336032,337118,338871,340273,341884,342383,342760,342591,342200,341353,340509,339818,340032,340395,340538,339879,338836,337627,336486,335663,335187,334617,333622,332264,329788,327040,323934,321550,319727,318228,316597,314195,311372,308610,306421,304596,302927,301502,299543,297315,294439,291740,289448,288191,287301,286874,285977,285022,283681,282681,282561,282953,283366,283397,282877,281933,280718,278920,276823,274753,273617,272657,271034,269057,267074,265938,264712,263209,261518,259806,258642,257316,255898,254413,253281,252052,250855,249134,248070,247543,247365,247682,248100,249159,250180,250746,251498,252691,254433,256071,257176,258282,259434,260329,260939,260933,260687,260669,260293,259921,259036,258700,258367,257778,257016,256549,256424,256296,256151,256187,256627,256979,257387,257443,257594,257821,258287,258177,257543,257208,257378,257784,257828,257508,257329,257233,257337,257283,257093,257449,258298,259268,260207,260822,261450,262272,263132,263943,264773,265690,266766,267603,268576,269066,269428,269504,269919,270369,270965,271684,272168,272627,272557,272573,272262,272645,272563,273135,273433,274128,274757,275184,275216,274805,274303,273925,273805,274042,275021,275794,276768,277691,278900,280539,282928,286023,289823,293962,298488,303010
19,29,Iowa,State,IA,79474,79639,79791,80091,80319,80524,80677,80852,81010,81281,81639,82060,82251,82324,82298,82340,82472,82626,82844,83003,83173,83207,83093,82916,83048,83319,83716,84025,84352,84660,84981,85319,85682,85952,86270,86627,87021,87427,87787,88192,88524,88900,89211,89577,89923,90440,91007,91396,91763,92132,92685,93112,93535,93878,94263,94566,94924,95306,95649,96092,96462,96877,97186,97525,97846,98201,98569,98993,99420,99772,100105,100449,100741,100994,101216,101602,102060,102560,102941,103251,103488,103781,104141,104521,104942,105367,105773,106079,106333,106568,106902,107317,107792,108260,108706,109100,109502,109845,110248,110614,110951,111240,111505,111814,112152,112547,112895,113321,113742,114225,114654,115188,115863,116636,117405,118023,118532,118874,119231,119525,119825,120105,120420,120687,120939,121174,121449,121706,121969,122256,122538,122782,122978,123248,123556,123864,123952,123971,123932,124019,124099,124251,124371,124539,124750,124799,124668,124412,124288,124209,124126,124032,123997,123907,123802,123661,123410,123152,122914,122804,122722,122658,122630,122553,122458,122390,122339,122301,122302,122397,122630,122806,122889,122793,122581,122319,121983,121603,121220,120830,120556,120234,119876,119498,119156,118936,118817,118822,118883,118927,119002,119078,119024,118956,118948,119081,119281,119484,119750,119978,120262,120657,121073,121479,121921,122373,122633,122737,122845,123110,123358,123625,123851,124057,124216,124454,124694,125023,125464,126010,126472,126787,127026,127209,127438,127651,127886,128082,128398,128690,129041,129371,129789,130203,130646,131128,131611,132089,132582,133018,133369,133729,134113,134486,134867,135294,135774,136212,136578,136976,137396,137901,138508,139111,139709,140247,140744,141265,141732,142227,142719,143188,143708,144238,144605,144927,145247,145799,146374,146734,147060,147436,147955,148450,148804,149179,149644,150302,150879,151352,151685,152167,152581,153103,153486,153902,154105,154378,154676,154954,155235,155503,155893,156287,156776,157170,157618,158076,158780,159443
34,30,Mississippi,State,MS,73792,73791,73866,73959,74110,74243,74428,74569,74694,74974,75311,75651,75777,75868,75981,76185,76410,76583,76648,76785,77005,77523,77949,78390,78706,79192,79525,79780,79944,80365,80796,81294,81662,81134,80545,79959,80232,80531,80939,81351,81560,81445,81505,81412,81483,81670,82152,82598,82780,82912,83053,83224,83563,84025,84372,84732,85030,85517,85992,86615,87123,87466,87714,87987,88299,88598,88811,89119,89365,89708,89891,90021,90134,90274,90425,90469,90615,90809,91191,91408,91697,91892,92177,92425,92620,92851,93119,93480,93746,93959,94020,94204,94333,94541,94714,94963,95313,95645,95962,96200,96497,96731,97117,97427,97860,98197,98592,99004,99387,99863,100325,100844,101377,102060,102748,103453,104102,104839,105525,106098,106664,107391,108306,109312,110010,110754,111352,112163,112892,113637,114261,114885,115415,115761,115896,116072,116590,116921,117195,117267,117419,117465,117434,117261,117236,117072,116923,116466,115861,115315,114796,114403,113968,113634,113394,113217,112816,112419,112077,111896,111692,111434,111255,110986,110732,110430,110134,109810,109579,109455,109301,109115,108893,108727,108384,108042,107666,107370,107085,106938,106849,106713,106536,106310,106160,105969,105962,105927,105955,105852,105771,105606,105434,105268,105093,105031,104997,105026,105026,105007,104879,104763,104677,104619,104562,104496,104544,104480,104383,104230,104068,103947,103911,103919,103900,103926,103949,104061,104157,104369,104603,104822,105098,105432,105822,106273,106762,107268,107771,108217,108588,108929,109252,109634,109964,110240,110448,110653,110813,110948,111084,111256,111497,111716,111961,112242,112550,112919,113253,113520,113776,114079,114430,114721,115016,115357,115709,115979,116225,116481,116807,117160,117546,117864,118200,118561,118915,119247,119601,120042,120490,120910,121355,121750,122114,122441,122764,123191,123674,124309,124806,125299,125662,126128,126480,126795,127055,127332,127683,127962,128259,128468,128811,129174,129684,130165,130750,131428,132205,133053
6,31,Arkansas,State,AR,70438,70471,70549,70661,70791,70909,71064,71236,71401,71585,71743,71946,72158,72458,72715,73027,73266,73474,73590,73729,73933,74141,74455,74721,75089,75298,75527,75603,75804,76112,76505,76863,77147,77407,77550,77669,77604,77634,77643,77834,78012,78210,78426,78589,78731,78839,78970,79151,79346,79658,79981,80349,80572,80749,80877,81114,81410,81753,82211,82701,83284,83588,83857,83993,84289,84571,84877,85129,85338,85465,85539,85588,85694,85895,86130,86373,86610,86882,87168,87434,87716,88080,88451,88826,89059,89328,89576,89893,90246,90598,90980,91343,91746,92132,92510,92894,93306,93762,94250,94763,95208,95656,96068,96577,97073,97592,98071,98584,99252,99962,100696,101354,102019,102684,103372,103980,104611,105277,106050,106755,107329,107812,108295,108777,109301,109813,110296,110716,111121,111402,111642,111844,112046,112215,112308,112427,112466,112533,112573,112755,112835,112947,112901,112905,112852,112871,112884,112881,112750,112499,112276,111986,111781,111509,111263,110918,110521,110022,109497,108973,108609,108358,108132,107827,107536,107283,107228,107247,107365,107426,107465,107467,107486,107396,107159,106917,106550,106208,105735,105318,104904,104608,104369,104111,103744,103480,103384,103393,103455,103543,103615,103643,103642,103681,103828,104088,104464,104780,105005,105175,105404,105608,105878,106185,106529,106775,106863,106893,106927,107027,107194,107370,107499,107602,107638,107632,107660,107805,108071,108334,108570,108720,108806,108916,109099,109367,109652,109954,110222,110429,110567,110742,110874,111110,111393,111746,112066,112345,112661,112959,113274,113603,113973,114342,114756,115171,115528,115816,116115,116472,116842,117221,117621,117995,118426,118798,119238,119639,120189,120743,121245,121673,122107,122594,123084,123620,124114,124641,125109,125529,125899,126203,126589,126964,127412,127905,128399,128833,129188,129566,130055,130573,131051,131520,131983,132462,132670,132895,133139,133598,134086,134594,135080,135632,136266,136999,137768,138611,139701,140821
23,32,Kansas,State,KS,77720,77870,78028,78295,78473,78645,78786,78992,79159,79390,79629,79882,80122,80374,80614,80874,81227,81555,81954,82258,82608,82851,83041,83240,83499,83700,83842,83957,84185,84498,84813,85129,85470,85844,86274,86655,86975,87329,87731,88246,88637,89002,89278,89606,89931,90272,90654,91080,91520,91826,92107,92312,92642,92974,93406,93834,94248,94670,95029,95433,95938,96611,97321,97968,98648,99275,99805,100276,100692,101135,101362,101631,101845,102122,102464,102920,102995,102989,102839,102835,102775,102750,103360,103912,104491,104706,104641,104273,104257,104612,105445,106095,106520,106831,106811,107044,107139,107447,107992,108872,109601,110258,110559,110996,111904,113010,114108,114543,115071,115551,116066,116409,116882,116983,117180,117277,117583,117601,117560,117865,118288,118814,119118,119437,119640,120033,120463,120957,121150,121462,121858,122356,122729,122981,123267,123594,123913,124199,124450,124704,124910,125086,125227,125278,125368,125388,125451,125369,125382,125382,125351,125357,125345,125323,125117,124940,124679,124642,124551,124658,124586,124591,124616,124683,124749,124798,124907,124957,124983,124817,124836,124804,124803,124638,124331,123865,123381,123032,122727,122415,122082,121805,121287,120678,120235,119899,119689,119483,119367,119121,118865,118625,118597,118679,118844,118998,119034,119178,119294,119467,119487,119570,119725,119926,120008,119977,120198,120489,120838,120923,121019,121092,121298,121537,121768,122032,122260,122519,122494,122518,122535,122768,123091,123472,123875,124198,124541,124845,125230,125567,126046,126541,127088,127644,128102,128529,128848,129246,129592,129937,130257,130701,131128,131520,131977,132459,133000,133495,134001,134482,134940,135437,135967,136552,137202,137891,138393,138794,139236,139803,140459,141117,141846,142588,143300,143929,144475,145002,145643,146292,146790,147206,147664,148154,148741,149267,149843,150349,150842,151316,151820,152453,153157,153783,154304,154706,154864,155142,155540,156198,156838,157560,158316,159069,159916,160929,162081,163418,165000,166638
55,33,Utah,State,UT,160917,161049,161324,161802,162442,162954,163441,163829,164257,164669,165189,165705,166131,166464,166653,166956,167301,167841,168372,168847,169238,169699,169903,170130,170518,171252,172006,172484,172583,172622,172658,172796,172967,173031,173274,173386,173412,173330,173382,173565,173341,173110,172969,173451,173898,174388,174787,175363,175906,176457,176908,177471,179084,180482,181821,182057,182524,182954,183535,184092,184655,185065,185336,185533,185329,185289,185224,185663,186018,186492,186718,186842,186899,186875,187089,187206,187204,187086,187036,187026,186894,186559,186419,186288,186272,186352,186307,186405,186611,186935,187128,187210,187348,187617,187935,188349,188744,189127,189488,189747,189893,189979,190045,190143,190258,190444,190558,190691,190954,191472,192104,192813,193511,194124,194754,195512,196534,197783,199267,200900,202473,204202,206115,208443,210909,213789,217137,220674,224201,227413,230399,233091,236082,239034,242192,245021,247922,250841,253397,255797,257310,258561,259516,260611,261288,261120,260060,258241,256304,254016,251714,249154,247110,245116,243131,240826,238183,235803,233438,231594,229532,227778,226234,224899,223430,222094,221193,220552,219924,219279,218606,218076,217362,216307,214692,212700,211229,209775,208137,205951,204232,202612,201528,200080,198952,197823,197297,197246,196664,196079,195546,195876,196124,196617,196935,197663,198737,199848,200851,201776,203363,205263,207353,209530,211617,213775,215844,218400,220624,223305,225833,228286,230359,231992,233348,234114,234964,235718,236624,236776,236999,237050,237067,237182,237159,237808,238746,239825,240973,242065,243520,245219,246777,248175,249776,251819,254038,255887,257277,258733,260363,262053,263372,264602,266335,268282,270363,271840,273757,275637,278031,280275,282379,284362,286641,289172,291631,294136,296396,298902,300768,302755,304693,307119,309181,311777,314296,317363,320134,322615,325167,327385,329857,332434,335099,337440,339619,341573,343342,344698,345883,347634,349343,351114,352633,353647,354958,355899,357714,359312,361615,364169,367340,370568,374237,378422,383271,388950,394885,401802
